"cohort_start_date","dose","vaccination_campaign","n_dose_day"
2021-08-27,2,"None",4612
2021-08-27,3,"None",7
2021-08-28,1,"None",1318
2021-08-28,2,"None",4716
2021-08-28,3,"None",5
2021-08-29,1,"None",1011
2021-08-29,2,"None",2779
2021-08-29,3,"None",5
2021-08-29,4,"None",5
2021-08-30,1,"None",855
2021-08-30,2,"None",2955
2021-08-30,3,"None",5
2021-08-31,1,"None",1369
2021-08-31,2,"None",3796
2021-08-31,3,"None",6
2021-09-01,1,"None",1516
2021-09-01,2,"None",2686
2021-09-01,3,"None",8
2021-09-02,1,"None",1495
2021-09-02,2,"None",3622
2021-09-02,3,"None",5
2021-09-03,1,"None",1568
2021-09-03,2,"None",3519
2021-09-03,3,"None",14
2021-09-04,1,"None",2659
2021-09-04,2,"None",3864
2021-09-04,3,"None",5
2021-09-05,1,"None",1534
2021-09-05,2,"None",2846
2021-09-05,3,"None",7
2021-09-06,1,"None",870
2021-09-06,2,"None",2880
2021-09-06,3,"None",5
2021-09-07,1,"None",1115
2021-09-07,2,"None",2858
2021-09-07,3,"None",5
2021-09-08,1,"None",905
2021-09-08,2,"None",2918
2021-09-08,3,"None",9
2021-09-09,1,"None",898
2021-09-09,2,"None",2538
2021-09-09,3,"None",11
2021-09-10,1,"None",1133
2021-09-10,2,"None",2897
2021-09-10,3,"None",7
2021-09-10,4,"None",5
2021-09-11,1,"None",857
2021-09-11,2,"None",3058
2021-09-11,3,"None",8
2021-09-12,1,"None",807
2021-09-12,2,"None",1601
2021-09-12,3,"None",5
2021-09-13,1,"None",1090
2021-09-13,2,"None",1651
2021-09-13,3,"None",5
2021-09-14,1,"None",1054
2021-09-14,2,"None",1613
2021-09-14,3,"None",9
2021-09-15,1,"None",950
2021-09-15,2,"None",1605
2021-09-15,3,"None",94
2021-09-15,4,"None",5
2021-09-16,1,"None",996
2021-09-16,2,"None",1446
2021-09-16,3,"None",107
2021-09-16,4,"None",5
2021-09-17,1,"None",903
2021-09-17,2,"None",1454
2021-09-17,3,"None",134
2021-09-17,4,"None",5
2021-09-18,1,"None",1254
2021-09-18,2,"None",2502
2021-09-18,3,"None",625
2021-09-18,4,"None",17
2021-09-19,1,"None",480
2021-09-19,2,"None",861
2021-09-19,3,"None",185
2021-09-19,4,"None",5
2021-09-20,1,"None",1709
2021-09-20,2,"None",1457
2021-09-20,3,"None",1826
2021-09-20,4,"None",11
2021-09-21,1,"None",1371
2021-09-21,2,"None",1232
2021-09-21,3,"None",2715
2021-09-21,4,"None",33
2021-09-22,1,"None",1365
2021-09-22,2,"None",1159
2021-09-22,3,"None",2801
2021-09-22,4,"None",31
2021-09-23,1,"None",1262
2021-09-23,2,"None",1098
2021-09-23,3,"None",3475
2021-09-23,4,"None",15
2021-09-24,1,"None",1559
2021-09-24,2,"None",1133
2021-09-24,3,"None",3907
2021-09-24,4,"None",20
2021-09-25,1,"None",2156
2021-09-25,2,"None",1256
2021-09-25,3,"None",2733
2021-09-25,4,"None",17
2021-09-26,1,"None",1724
2021-09-26,2,"None",972
2021-09-26,3,"None",2573
2021-09-26,4,"None",15
2021-09-27,1,"None",1503
2021-09-27,2,"None",1073
2021-09-27,3,"None",5910
2021-09-27,4,"None",31
2021-09-28,1,"None",1350
2021-09-28,2,"None",1133
2021-09-28,3,"None",6705
2021-09-28,4,"None",58
2021-09-29,1,"None",1529
2021-09-29,2,"None",1252
2021-09-29,3,"None",7051
2021-09-29,4,"None",33
2021-09-30,1,"None",1642
2021-09-30,2,"None",1148
2021-09-30,3,"None",8251
2021-09-30,4,"None",39
2021-10-01,1,"None",2021
2021-10-01,2,"None",1170
2021-10-01,3,"None",7184
2021-10-01,4,"None",36
2021-10-02,1,"None",4299
2021-10-02,2,"None",847
2021-10-02,3,"None",4430
2021-10-02,4,"None",27
2021-10-03,1,"None",4149
2021-10-03,2,"None",931
2021-10-03,3,"None",2985
2021-10-03,4,"None",16
2021-10-04,1,"None",2020
2021-10-04,2,"None",932
2021-10-04,3,"None",7081
2021-10-04,4,"None",39
2021-10-05,1,"None",2183
2021-10-05,2,"None",984
2021-10-05,3,"None",8728
2021-10-05,4,"None",37
2021-10-06,1,"None",1902
2021-10-06,2,"None",1081
2021-10-06,3,"None",10924
2021-10-06,4,"None",48
2021-10-07,1,"None",1662
2021-10-07,2,"None",914
2021-10-07,3,"None",10323
2021-10-07,4,"None",44
2021-10-08,1,"None",1789
2021-10-08,2,"None",1039
2021-10-08,3,"None",9629
2021-10-08,4,"None",38
2021-10-09,1,"None",3373
2021-10-09,2,"None",1123
2021-10-09,3,"None",7458
2021-10-09,4,"None",129
2021-10-10,1,"None",3141
2021-10-10,2,"None",1195
2021-10-10,3,"None",3649
2021-10-10,4,"None",7
2021-10-11,1,"None",1881
2021-10-11,2,"None",787
2021-10-11,3,"None",10449
2021-10-11,4,"None",34
2021-10-12,1,"None",2405
2021-10-12,2,"None",1136
2021-10-12,3,"None",11496
2021-10-12,4,"None",42
2021-10-13,1,"None",1957
2021-10-13,2,"None",1174
2021-10-13,3,"None",11411
2021-10-13,4,"None",48
2021-10-14,1,"None",1653
2021-10-14,2,"None",930
2021-10-14,3,"None",10884
2021-10-14,4,"None",42
2021-10-15,1,"None",1810
2021-10-15,2,"None",1193
2021-10-15,3,"None",10816
2021-10-15,4,"None",27
2021-10-16,1,"None",2769
2021-10-16,2,"None",1390
2021-10-16,3,"None",10633
2021-10-16,4,"None",21
2021-10-17,1,"None",1917
2021-10-17,2,"None",1200
2021-10-17,3,"None",8104
2021-10-17,4,"None",19
2021-10-18,1,"None",1591
2021-10-18,2,"None",751
2021-10-18,3,"None",12248
2021-10-18,4,"None",38
2021-10-19,1,"None",1525
2021-10-19,2,"None",1050
2021-10-19,3,"None",13813
2021-10-19,4,"None",34
2021-10-19,5,"None",5
2021-10-20,1,"None",1450
2021-10-20,2,"None",927
2021-10-20,3,"None",13021
2021-10-20,4,"None",67
2021-10-21,1,"None",1606
2021-10-21,2,"None",1118
2021-10-21,3,"None",14148
2021-10-21,4,"None",54
2021-10-22,1,"None",1589
2021-10-22,2,"None",917
2021-10-22,3,"None",14248
2021-10-22,4,"None",35
2021-10-23,1,"None",2480
2021-10-23,2,"None",795
2021-10-23,3,"None",16162
2021-10-23,4,"None",34
2021-10-24,1,"None",1716
2021-10-24,2,"None",1181
2021-10-24,3,"None",9970
2021-10-24,4,"None",43
2021-10-25,1,"None",1665
2021-10-25,2,"None",789
2021-10-25,3,"None",11204
2021-10-25,4,"None",26
2021-10-25,5,"None",5
2021-10-26,1,"None",1730
2021-10-26,2,"None",894
2021-10-26,3,"None",13227
2021-10-26,4,"None",27
2021-10-27,1,"None",1369
2021-10-27,2,"None",967
2021-10-27,3,"None",15711
2021-10-27,4,"None",37
2021-10-28,1,"None",1514
2021-10-28,2,"None",844
2021-10-28,3,"None",14306
2021-10-28,4,"None",45
2021-10-29,1,"None",1506
2021-10-29,2,"None",799
2021-10-29,3,"None",14448
2021-10-29,4,"None",33
2021-10-30,1,"None",1597
2021-10-30,2,"None",837
2021-10-30,3,"None",12901
2021-10-30,4,"None",24
2021-10-31,1,"None",1326
2021-10-31,2,"None",475
2021-10-31,3,"None",9409
2021-10-31,4,"None",42
2021-11-01,1,"None",1228
2021-11-01,2,"None",701
2021-11-01,3,"None",11867
2021-11-01,4,"None",31
2021-11-02,1,"None",1213
2021-11-02,2,"None",779
2021-11-02,3,"None",14057
2021-11-02,4,"None",47
2021-11-03,1,"None",862
2021-11-03,2,"None",627
2021-11-03,3,"None",16660
2021-11-03,4,"None",52
2021-11-04,1,"None",924
2021-11-04,2,"None",724
2021-11-04,3,"None",18218
2021-11-04,4,"None",67
2021-11-05,1,"None",1150
2021-11-05,2,"None",883
2021-11-05,3,"None",17765
2021-11-05,4,"None",59
2021-11-06,1,"None",1009
2021-11-06,2,"None",650
2021-11-06,3,"None",17287
2021-11-06,4,"None",66
2021-11-07,1,"None",677
2021-11-07,2,"None",806
2021-11-07,3,"None",9747
2021-11-07,4,"None",19
2021-11-08,1,"None",1181
2021-11-08,2,"None",642
2021-11-08,3,"None",12977
2021-11-08,4,"None",42
2021-11-09,1,"None",1194
2021-11-09,2,"None",729
2021-11-09,3,"None",18029
2021-11-09,4,"None",113
2021-11-10,1,"None",989
2021-11-10,2,"None",943
2021-11-10,3,"None",17187
2021-11-10,4,"None",54
2021-11-11,1,"None",1219
2021-11-11,2,"None",690
2021-11-11,3,"None",18812
2021-11-11,4,"None",36
2021-11-12,1,"None",1359
2021-11-12,2,"None",859
2021-11-12,3,"None",15746
2021-11-12,4,"None",38
2021-11-13,1,"None",975
2021-11-13,2,"None",792
2021-11-13,3,"None",16510
2021-11-13,4,"None",22
2021-11-14,1,"None",1335
2021-11-14,2,"None",1130
2021-11-14,3,"None",11798
2021-11-14,4,"None",13
2021-11-15,1,"None",1423
2021-11-15,2,"None",697
2021-11-15,3,"None",12142
2021-11-15,4,"None",35
2021-11-16,1,"None",1350
2021-11-16,2,"None",780
2021-11-16,3,"None",17146
2021-11-16,4,"None",46
2021-11-17,1,"None",1303
2021-11-17,2,"None",896
2021-11-17,3,"None",17975
2021-11-17,4,"None",38
2021-11-18,1,"None",1315
2021-11-18,2,"None",740
2021-11-18,3,"None",16565
2021-11-18,4,"None",23
2021-11-19,1,"None",827
2021-11-19,2,"None",614
2021-11-19,3,"None",14898
2021-11-19,4,"None",29
2021-11-20,1,"None",871
2021-11-20,2,"None",998
2021-11-20,3,"None",17909
2021-11-20,4,"None",34
2021-11-20,5,"None",5
2021-11-21,1,"None",893
2021-11-21,2,"None",650
2021-11-21,3,"None",12703
2021-11-21,4,"None",10
2021-11-22,1,"None",1148
2021-11-22,2,"None",630
2021-11-22,3,"None",14178
2021-11-22,4,"None",22
2021-11-23,1,"None",948
2021-11-23,2,"None",749
2021-11-23,3,"None",16413
2021-11-23,4,"None",33
2021-11-24,1,"None",773
2021-11-24,2,"None",743
2021-11-24,3,"None",16167
2021-11-24,4,"None",40
2021-11-25,1,"None",917
2021-11-25,2,"None",744
2021-11-25,3,"None",14584
2021-11-25,4,"None",47
2021-11-26,1,"None",703
2021-11-26,2,"None",639
2021-11-26,3,"None",14062
2021-11-26,4,"None",29
2021-11-27,1,"None",1264
2021-11-27,2,"None",928
2021-11-27,3,"None",15126
2021-11-27,4,"None",34
2021-11-28,1,"None",754
2021-11-28,2,"None",1288
2021-11-28,3,"None",11928
2021-11-28,4,"None",21
2021-11-29,1,"None",919
2021-11-29,2,"None",863
2021-11-29,3,"None",12292
2021-11-29,4,"None",29
2021-11-30,1,"None",1236
2021-11-30,2,"None",1201
2021-11-30,3,"None",16648
2021-11-30,4,"None",25
2021-12-01,1,"None",1157
2021-12-01,2,"None",1180
2021-12-01,3,"None",17221
2021-12-01,4,"None",56
2021-12-02,1,"None",1115
2021-12-02,2,"None",1109
2021-12-02,3,"None",16951
2021-12-02,4,"None",34
2021-12-03,1,"None",1019
2021-12-03,2,"None",1108
2021-12-03,3,"None",15759
2021-12-03,4,"None",24
2021-12-04,1,"None",1084
2021-12-04,2,"None",1645
2021-12-04,3,"None",16507
2021-12-04,4,"None",127
2021-12-05,1,"None",1317
2021-12-05,2,"None",1715
2021-12-05,3,"None",11829
2021-12-05,4,"None",67
2021-12-06,1,"None",1019
2021-12-06,2,"None",896
2021-12-06,3,"None",16513
2021-12-06,4,"None",42
2021-12-07,1,"None",1229
2021-12-07,2,"None",1286
2021-12-07,3,"None",18755
2021-12-07,4,"None",30
2021-12-08,1,"None",1222
2021-12-08,2,"None",1270
2021-12-08,3,"None",18597
2021-12-08,4,"None",33
2021-12-09,1,"None",1097
2021-12-09,2,"None",1175
2021-12-09,3,"None",18661
2021-12-09,4,"None",20
2021-12-10,1,"None",1055
2021-12-10,2,"None",1120
2021-12-10,3,"None",17382
2021-12-10,4,"None",27
2021-12-11,1,"None",1267
2021-12-11,2,"None",1504
2021-12-11,3,"None",18160
2021-12-11,4,"None",160
2021-12-12,1,"None",1702
2021-12-12,2,"None",1529
2021-12-12,3,"None",14192
2021-12-12,4,"None",19
2021-12-13,1,"None",1630
2021-12-13,2,"None",1384
2021-12-13,3,"None",22301
2021-12-13,4,"None",47
2021-12-14,1,"None",1495
2021-12-14,2,"None",1597
2021-12-14,3,"None",26555
2021-12-14,4,"None",72
2021-12-15,1,"None",1779
2021-12-15,2,"None",1727
2021-12-15,3,"None",30387
2021-12-15,4,"None",64
2021-12-15,5,"None",5
2021-12-16,1,"None",1610
2021-12-16,2,"None",1446
2021-12-16,3,"None",30064
2021-12-16,4,"None",86
2021-12-17,1,"None",1636
2021-12-17,2,"None",1494
2021-12-17,3,"None",28700
2021-12-17,4,"None",83
2021-12-18,1,"None",1845
2021-12-18,2,"None",1728
2021-12-18,3,"None",30056
2021-12-18,4,"None",98
2021-12-18,5,"None",5
2021-12-19,1,"None",1824
2021-12-19,2,"None",1684
2021-12-19,3,"None",28795
2021-12-19,4,"None",245
2021-12-20,1,"None",2003
2021-12-20,2,"None",1840
2021-12-20,3,"None",34750
2021-12-20,4,"None",79
2021-12-21,1,"None",2417
2021-12-21,2,"None",2019
2021-12-21,3,"None",40686
2021-12-21,4,"None",111
2021-12-22,1,"None",2047
2021-12-22,2,"None",1854
2021-12-22,3,"None",38658
2021-12-22,4,"None",116
2021-12-22,5,"None",5
2021-12-23,1,"None",1503
2021-12-23,2,"None",1395
2021-12-23,3,"None",28498
2021-12-23,4,"None",99
2021-12-23,5,"None",5
2021-12-24,1,"None",497
2021-12-24,2,"None",427
2021-12-24,3,"None",8608
2021-12-24,4,"None",27
2021-12-24,5,"None",5
2021-12-25,1,"None",5
2021-12-25,2,"None",5
2021-12-25,3,"None",5
2021-12-26,1,"None",7
2021-12-26,2,"None",9
2021-12-26,3,"None",14
2021-12-27,1,"None",971
2021-12-27,2,"None",1471
2021-12-27,3,"None",13569
2021-12-27,4,"None",46
2021-12-27,5,"None",5
2021-12-28,1,"None",1231
2021-12-28,2,"None",1190
2021-12-28,3,"None",18872
2021-12-28,4,"None",53
2021-12-29,1,"None",1621
2021-12-29,2,"None",1508
2021-12-29,3,"None",23638
2021-12-29,4,"None",88
2021-12-30,1,"None",1443
2021-12-30,2,"None",1374
2021-12-30,3,"None",19318
2021-12-30,4,"None",80
2021-12-31,1,"None",708
2021-12-31,2,"None",1068
2021-12-31,3,"None",7612
2021-12-31,4,"None",171
2022-01-01,1,"None",6
2022-01-01,2,"None",5
2022-01-01,3,"None",31
2022-01-02,1,"None",227
2022-01-02,2,"None",253
2022-01-02,3,"None",1890
2022-01-02,4,"None",8
2022-01-02,5,"None",5
2022-01-03,1,"None",879
2022-01-03,2,"None",2473
2022-01-03,3,"None",7342
2022-01-03,4,"None",80
2022-01-03,5,"None",5
2022-01-04,1,"None",1212
2022-01-04,2,"None",2908
2022-01-04,3,"None",11070
2022-01-04,4,"None",163
2022-01-05,1,"None",1289
2022-01-05,2,"None",3131
2022-01-05,3,"None",11564
2022-01-05,4,"None",259
2022-01-05,5,"None",5
2022-01-06,1,"None",1101
2022-01-06,2,"None",2295
2022-01-06,3,"None",9905
2022-01-06,4,"None",209
2022-01-06,5,"None",5
2022-01-07,1,"None",1242
2022-01-07,2,"None",2510
2022-01-07,3,"None",10013
2022-01-07,4,"None",260
2022-01-07,5,"None",5
2022-01-08,1,"None",1122
2022-01-08,2,"None",3124
2022-01-08,3,"None",7881
2022-01-08,4,"None",144
2022-01-08,5,"None",5
2022-01-09,1,"None",778
2022-01-09,2,"None",1549
2022-01-09,3,"None",6340
2022-01-09,4,"None",156
2022-01-10,1,"None",956
2022-01-10,2,"None",1336
2022-01-10,3,"None",8050
2022-01-10,4,"None",1128
2022-01-10,5,"None",5
2022-01-11,1,"None",961
2022-01-11,2,"None",1454
2022-01-11,3,"None",6880
2022-01-11,4,"None",395
2022-01-11,5,"None",5
2022-01-12,1,"None",989
2022-01-12,2,"None",1349
2022-01-12,3,"None",6817
2022-01-12,4,"None",468
2022-01-12,5,"None",5
2022-01-13,1,"None",797
2022-01-13,2,"None",1280
2022-01-13,3,"None",4950
2022-01-13,4,"None",767
2022-01-14,1,"None",921
2022-01-14,2,"None",1547
2022-01-14,3,"None",5581
2022-01-14,4,"None",229
2022-01-15,1,"None",738
2022-01-15,2,"None",6062
2022-01-15,3,"None",3997
2022-01-15,4,"None",123
2022-01-15,5,"None",5
2022-01-16,1,"None",826
2022-01-16,2,"None",3443
2022-01-16,3,"None",2879
2022-01-16,4,"None",106
2022-01-17,1,"None",660
2022-01-17,2,"None",1590
2022-01-17,3,"None",3722
2022-01-17,4,"None",1300
2022-01-18,1,"None",665
2022-01-18,2,"None",1247
2022-01-18,3,"None",3257
2022-01-18,4,"None",242
2022-01-19,1,"None",602
2022-01-19,2,"None",1085
2022-01-19,3,"None",2989
2022-01-19,4,"None",246
2022-01-19,5,"None",5
2022-01-20,1,"None",691
2022-01-20,2,"None",1253
2022-01-20,3,"None",3393
2022-01-20,4,"None",373
2022-01-20,5,"None",5
2022-01-21,1,"None",636
2022-01-21,2,"None",1569
2022-01-21,3,"None",3372
2022-01-21,4,"None",303
2022-01-21,5,"None",5
2022-01-22,1,"None",711
2022-01-22,2,"None",2358
2022-01-22,3,"None",2197
2022-01-22,4,"None",109
2022-01-23,1,"None",571
2022-01-23,2,"None",1935
2022-01-23,3,"None",2256
2022-01-23,4,"None",101
2022-01-24,1,"None",492
2022-01-24,2,"None",1073
2022-01-24,3,"None",2556
2022-01-24,4,"None",586
2022-01-25,1,"None",452
2022-01-25,2,"None",903
2022-01-25,3,"None",2201
2022-01-25,4,"None",373
2022-01-25,5,"None",5
2022-01-26,1,"None",586
2022-01-26,2,"None",867
2022-01-26,3,"None",2352
2022-01-26,4,"None",239
2022-01-27,1,"None",623
2022-01-27,2,"None",872
2022-01-27,3,"None",2319
2022-01-27,4,"None",220
2022-01-27,5,"None",5
2022-01-28,1,"None",602
2022-01-28,2,"None",931
2022-01-28,3,"None",2770
2022-01-28,4,"None",322
2022-01-28,5,"None",5
2022-01-29,1,"None",1060
2022-01-29,2,"None",1824
2022-01-29,3,"None",1760
2022-01-29,4,"None",164
2022-01-30,1,"None",599
2022-01-30,2,"None",1457
2022-01-30,3,"None",1428
2022-01-30,4,"None",141
2022-01-31,1,"None",495
2022-01-31,2,"None",739
2022-01-31,3,"None",1981
2022-01-31,4,"None",576
2022-01-31,5,"None",5
2022-02-01,1,"None",649
2022-02-01,2,"None",590
2022-02-01,3,"None",1858
2022-02-01,4,"None",375
2022-02-02,1,"None",528
2022-02-02,2,"None",546
2022-02-02,3,"None",1882
2022-02-02,4,"None",358
2022-02-02,5,"None",6
2022-02-03,1,"None",582
2022-02-03,2,"None",586
2022-02-03,3,"None",1943
2022-02-03,4,"None",273
2022-02-03,5,"None",5
2022-02-04,1,"None",519
2022-02-04,2,"None",696
2022-02-04,3,"None",2002
2022-02-04,4,"None",339
2022-02-04,5,"None",5
2022-02-05,1,"None",800
2022-02-05,2,"None",901
2022-02-05,3,"None",1140
2022-02-05,4,"None",246
2022-02-05,5,"None",5
2022-02-06,1,"None",513
2022-02-06,2,"None",734
2022-02-06,3,"None",939
2022-02-06,4,"None",171
2022-02-06,5,"None",5
2022-02-07,1,"None",417
2022-02-07,2,"None",411
2022-02-07,3,"None",2172
2022-02-07,4,"None",399
2022-02-07,5,"None",5
2022-02-08,1,"None",417
2022-02-08,2,"None",480
2022-02-08,3,"None",2199
2022-02-08,4,"None",415
2022-02-08,5,"None",5
2022-02-09,1,"None",400
2022-02-09,2,"None",416
2022-02-09,3,"None",1891
2022-02-09,4,"None",229
2022-02-09,5,"None",5
2022-02-10,1,"None",423
2022-02-10,2,"None",577
2022-02-10,3,"None",2511
2022-02-10,4,"None",205
2022-02-10,5,"None",5
2022-02-11,1,"None",428
2022-02-11,2,"None",556
2022-02-11,3,"None",2594
2022-02-11,4,"None",616
2022-02-11,5,"None",8
2022-02-12,1,"None",597
2022-02-12,2,"None",850
2022-02-12,3,"None",1651
2022-02-12,4,"None",108
2022-02-12,5,"None",5
2022-02-13,1,"None",486
2022-02-13,2,"None",925
2022-02-13,3,"None",1075
2022-02-13,4,"None",87
2022-02-13,5,"None",5
2022-02-14,1,"None",416
2022-02-14,2,"None",525
2022-02-14,3,"None",2160
2022-02-14,4,"None",183
2022-02-14,5,"None",5
2022-02-15,1,"None",330
2022-02-15,2,"None",496
2022-02-15,3,"None",2392
2022-02-15,4,"None",265
2022-02-15,5,"None",5
2022-02-16,1,"None",368
2022-02-16,2,"None",488
2022-02-16,3,"None",2181
2022-02-16,4,"None",184
2022-02-16,5,"None",5
2022-02-17,1,"None",338
2022-02-17,2,"None",528
2022-02-17,3,"None",2291
2022-02-17,4,"None",168
2022-02-17,5,"None",5
2022-02-18,1,"None",280
2022-02-18,2,"None",398
2022-02-18,3,"None",1422
2022-02-18,4,"None",136
2022-02-19,1,"None",397
2022-02-19,2,"None",707
2022-02-19,3,"None",1603
2022-02-19,4,"None",284
2022-02-19,5,"None",5
2022-02-20,1,"None",254
2022-02-20,2,"None",466
2022-02-20,3,"None",1256
2022-02-20,4,"None",90
2022-02-20,5,"None",5
2022-02-21,1,"None",329
2022-02-21,2,"None",337
2022-02-21,3,"None",2083
2022-02-21,4,"None",496
2022-02-21,5,"None",5
2022-02-22,1,"None",272
2022-02-22,2,"None",391
2022-02-22,3,"None",2125
2022-02-22,4,"None",221
2022-02-23,1,"None",268
2022-02-23,2,"None",448
2022-02-23,3,"None",1517
2022-02-23,4,"None",334
2022-02-23,5,"None",5
2022-02-24,1,"None",268
2022-02-24,2,"None",382
2022-02-24,3,"None",1161
2022-02-24,4,"None",217
2022-02-25,1,"None",328
2022-02-25,2,"None",401
2022-02-25,3,"None",1437
2022-02-25,4,"None",279
2022-02-25,5,"None",5
2022-02-26,1,"None",345
2022-02-26,2,"None",572
2022-02-26,3,"None",886
2022-02-26,4,"None",187
2022-02-26,5,"None",5
2022-02-27,1,"None",275
2022-02-27,2,"None",388
2022-02-27,3,"None",582
2022-02-27,4,"None",160
2022-02-28,1,"None",253
2022-02-28,2,"None",351
2022-02-28,3,"None",1256
2022-02-28,4,"None",321
2022-03-01,1,"None",272
2022-03-01,2,"None",565
2022-03-01,3,"None",1347
2022-03-01,4,"None",279
2022-03-01,5,"None",5
2022-03-02,1,"None",203
2022-03-02,2,"None",435
2022-03-02,3,"None",1150
2022-03-02,4,"None",236
2022-03-02,5,"None",5
2022-03-03,1,"None",212
2022-03-03,2,"None",439
2022-03-03,3,"None",993
2022-03-03,4,"None",127
2022-03-03,5,"None",5
2022-03-04,1,"None",261
2022-03-04,2,"None",357
2022-03-04,3,"None",955
2022-03-04,4,"None",213
2022-03-04,5,"None",5
2022-03-05,1,"None",199
2022-03-05,2,"None",496
2022-03-05,3,"None",1005
2022-03-05,4,"None",147
2022-03-06,1,"None",171
2022-03-06,2,"None",372
2022-03-06,3,"None",937
2022-03-06,4,"None",59
2022-03-07,1,"None",200
2022-03-07,2,"None",611
2022-03-07,3,"None",797
2022-03-07,4,"None",280
2022-03-07,5,"None",5
2022-03-08,1,"None",190
2022-03-08,2,"None",649
2022-03-08,3,"None",1338
2022-03-08,4,"None",318
2022-03-09,1,"None",242
2022-03-09,2,"None",618
2022-03-09,3,"None",1030
2022-03-09,4,"None",261
2022-03-09,5,"None",5
2022-03-10,1,"None",189
2022-03-10,2,"None",479
2022-03-10,3,"None",883
2022-03-10,4,"None",332
2022-03-10,5,"None",5
2022-03-11,1,"None",232
2022-03-11,2,"None",441
2022-03-11,3,"None",887
2022-03-11,4,"None",249
2022-03-12,1,"None",340
2022-03-12,2,"None",635
2022-03-12,3,"None",674
2022-03-12,4,"None",120
2022-03-13,1,"None",286
2022-03-13,2,"None",948
2022-03-13,3,"None",566
2022-03-13,4,"None",100
2022-03-14,1,"None",201
2022-03-14,2,"None",392
2022-03-14,3,"None",691
2022-03-14,4,"None",356
2022-03-14,5,"None",5
2022-03-15,1,"None",200
2022-03-15,2,"None",417
2022-03-15,3,"None",873
2022-03-15,4,"None",278
2022-03-15,5,"None",5
2022-03-16,1,"None",211
2022-03-16,2,"None",494
2022-03-16,3,"None",776
2022-03-16,4,"None",359
2022-03-16,5,"None",5
2022-03-17,1,"None",186
2022-03-17,2,"None",404
2022-03-17,3,"None",622
2022-03-17,4,"None",346
2022-03-18,1,"None",195
2022-03-18,2,"None",429
2022-03-18,3,"None",682
2022-03-18,4,"None",300
2022-03-19,1,"None",1223
2022-03-19,2,"None",390
2022-03-19,3,"None",376
2022-03-19,4,"None",74
2022-03-20,1,"None",1162
2022-03-20,2,"None",333
2022-03-20,3,"None",367
2022-03-20,4,"None",94
2022-03-21,1,"None",465
2022-03-21,2,"None",336
2022-03-21,3,"None",529
2022-03-21,4,"None",492
2022-03-22,1,"None",419
2022-03-22,2,"None",345
2022-03-22,3,"None",584
2022-03-22,4,"None",589
2022-03-22,5,"None",5
2022-03-23,1,"None",471
2022-03-23,2,"None",389
2022-03-23,3,"None",682
2022-03-23,4,"None",812
2022-03-23,5,"None",5
2022-03-24,1,"None",585
2022-03-24,2,"None",376
2022-03-24,3,"None",625
2022-03-24,4,"None",870
2022-03-24,5,"None",5
2022-03-25,1,"None",587
2022-03-25,2,"None",369
2022-03-25,3,"None",695
2022-03-25,4,"None",526
2022-03-26,1,"None",1763
2022-03-26,2,"None",402
2022-03-26,3,"None",305
2022-03-26,4,"None",259
2022-03-26,5,"None",5
2022-03-27,1,"None",1690
2022-03-27,2,"None",269
2022-03-27,3,"None",265
2022-03-27,4,"None",215
2022-03-28,1,"None",386
2022-03-28,2,"None",428
2022-03-28,3,"None",581
2022-03-28,4,"None",2884
2022-03-28,5,"None",6
2022-03-29,1,"None",379
2022-03-29,2,"None",406
2022-03-29,3,"None",546
2022-03-29,4,"None",3109
2022-03-29,5,"None",6
2022-03-30,1,"None",494
2022-03-30,2,"None",433
2022-03-30,3,"None",602
2022-03-30,4,"None",3771
2022-03-30,5,"None",5
2022-03-31,1,"None",378
2022-03-31,2,"None",482
2022-03-31,3,"None",554
2022-03-31,4,"None",3369
2022-03-31,5,"None",6
2022-04-01,1,"None",335
2022-04-01,2,"None",385
2022-04-01,3,"None",529
2022-04-01,4,"None",2816
